Name,Definition,Synonym,Output
tuberculous salpingitis,An urogenital tuberculosis that results_in formation of granulomas located_in fallopian tube.,woolsorters' disease,urogenital tuberculosis
autoimmune polyendocrine syndrome type 1,An autoimmune polyendocrine syndrome that is inherited in an autosomal recessive fashion,Whitaker syndrom,autoimmune polyendocrine syndrome
autoimmune polyendocrine syndrome type 2,An autoimmune polyendocrine syndrome that is characterized by abnormal functioning of the immune system that causes auto-reactivity against endocrine organs. It is more heterogeneous and has not been linked to one gene.,Schmidt syndrome,autoimmune polyendocrine syndrome
cutaneous lupus erythematosus,A lupus erythematosus that causes skin lesions on parts of the body that are exposed to sunlight.,Schmidt syndrome,lupus erythematosus
obsolete Jamestown Canyon encephalitis,A California virus encephalitis that results_in inflammation located_in brain,Schmidt syndrome,lupus erythematosus
obsolete snowshoe hare encephalitis,A California virus encephalitis that results_in inflammation located_in brain,Schmidt syndrome,lupus erythematosus
obsolete trivittatus encephalitis,A California virus encephalitis that results_in inflammation located_in brain,Schmidt syndrome,lupus erythematosus
obsolete inkoo encephalitis,A California virus encephalitis that results_in inflammation located_in brain,Schmidt syndrome,lupus erythematosus
Kunjin encephalitis,A West Nile encephalitis that results_in infection located_in brain,Schmidt syndrome,West Nile encephalitis
tick-borne encephalitis,A viral infectious disease that results_in inflammation located_in brain,Western European tick-borne encephalitis,viral infectious disease
monogenic disease,A genetic disease that is the result of one or more abnormal alleles and may be dominant,Western European tick-borne encephalitis,genetic disease
obsolete complex genetic disease,A genetic disease that require multiple abnormal alleles to manifest are complex. These diseases are termed multifactorial or polygenic. Expressivity or penetrance of the disease is complex and is associated with multiple genes in combination with lifestyle and environmental factors. Multifactoral genetic diseases include heart disease and diabetes,Western European tick-borne encephalitis,genetic disease
Powassan encephalitis,A viral infectious disease that results_in inflammation located_in brain,Western European tick-borne encephalitis,tick-borne encephalitis
obsolete Colorado tick fever encephalitis,A viral infectious disease that results_in inflammation located_in brain,Western European tick-borne encephalitis,tick-borne encephalitis
obsolete Herpes simplex virus encephalitis,A Simplexvirus infectious disease that results_in infection located_in brain,Western European tick-borne encephalitis,tick-borne encephalitis
obsolete Varicella-zoster virus encephalitis,A Varicellovirus infectious disease that results_in infection located_in brain,Varicella Zoster Encephalitis,tick-borne encephalitis
obsolete Epstein-Barr virus encephalitis,An Epstein-Barr virus infectious disease that results_in inflammation,Varicella Zoster Encephalitis,tick-borne encephalitis
obsolete Measles virus encephalitis,A Measles virus infectious disease that results_in inflammation located_in brain,postmeasles encephalitis,tick-borne encephalitis
erythema multiforme,A skin disease that is a type of allergic reaction located_in skin,postmeasles encephalitis,skin disease
obsolete Cytomegalovirus encephalitis,A Cytomegalovirus infectious disease that results_in inflammation,postmeasles encephalitis,skin disease
obsolete Rubella virus encephalitis,A Rubella virus infectious disease that results_in inflammation located_in brain,postmeasles encephalitis,skin disease
obsolete coxsackievirus encephalitis,An Enterovirus infectious disease that involves inflammation located_in brain,postmeasles encephalitis,skin disease
obsolete polioencephalitis,An Enterovirus infectious disease that results_in inflammation located_in brain,postmeasles encephalitis,skin disease
obsolete adenovirus encephalitis,An adenovirus infectious disease that results_in inflammation located_in brain,postmeasles encephalitis,skin disease
obsolete influenza virus encephalitis,A viral infectious disease that results_in inflammation located_in brain,postmeasles encephalitis,skin disease
Nipah virus encephalitis,A viral infectious disease that results_in inflammation located_in brain,postmeasles encephalitis,viral infectious disease
obsolete Lymphocytic choriomeningitis virus encephalitis,A lymphocytic choriomeningitis that results_in inflammation located_in brain,postmeasles encephalitis,viral infectious disease
Argentine hemorrhagic fever,A viral infectious disease that is a hemorrhagic fever,postmeasles encephalitis,viral infectious disease
Bolivian hemorrhagic fever,A viral infectious disease that is a hemorrhagic fever,postmeasles encephalitis,viral infectious disease
Venezuelan hemorrhagic fever,A viral infectious disease that is a hemorrhagic fever,postmeasles encephalitis,viral infectious disease
Brazilian hemorrhagic fever,A viral infectious disease that is a hemorrhagic fever,postmeasles encephalitis,viral infectious disease
Chapare hemorrhagic fever,A viral infectious disease that is a hemorrhagic fever,postmeasles encephalitis,viral infectious disease
Whitewater Arroyo hemorrhagic fever,A viral infectious disease that is a hemorrhagic fever,postmeasles encephalitis,viral infectious disease
Korean hemorrhagic fever,A hemorrhagic fever with renal syndrome that results_in infection located_in kidney,postmeasles encephalitis,hemorrhagic fever with renal syndrome
nephropathia epidemica,A hemorrhagic fever with renal syndrome that results_in infection located_in kidney,postmeasles encephalitis,hemorrhagic fever with renal syndrome
lujo hemorrhagic fever,A viral infectious disease that results_in infection,postmeasles encephalitis,viral infectious disease
obsolete Cytomegalovirus hepatitis,A Cytomegalovirus infectious disease that results_in inflammation,postmeasles encephalitis,viral infectious disease
Epstein-Barr virus hepatitis,A viral hepatitis that results_in inflammation,postmeasles encephalitis,viral hepatitis
obsolete Herpes simplex virus hepatitis,A Simplexvirus infectious disease that results_in inflammation located_in liver,postmeasles encephalitis,viral hepatitis
obsolete adenovirus hepatitis,An adenovirus infectious disease that involves inflammation of the liver caused by Human adenovirus 1,postmeasles encephalitis,viral hepatitis
obsolete Rubella virus hepatitis,A Rubella virus infectious disease that results_in inflammation located_in liver,postmeasles encephalitis,viral hepatitis
obsolete yellow fever hepatitis,A Yellow fever virus infectious disease that results_in inflammation located_in liver,postmeasles encephalitis,viral hepatitis
obsolete Measles virus hepatitis,A Measles virus infectious disease that results_in inflammation located_in liver,postmeasles encephalitis,viral hepatitis
obsolete Varicella-zoster virus hepatitis,A Varicellovirus infectious disease that results_in inflammation located_in liver,postmeasles encephalitis,viral hepatitis
swine influenza,An influenza that results_in infection located_in respiratory tract of pigs and humans,postmeasles encephalitis,influenza
obsolete Campylobacter jejuni gastroenteritis,A primary Campylobacter infectious disease that involves inflammation of the stomach and intestines caused by Campylobacter jejuni infection,Campylobacter Gastroenteritis,influenza
obsolete Vibrio gastroenteritis,A Vibrio infectious disease that involves inflammation of the stomach and intestines caused by noncholera Vibrio species like Vibrio parahaemolyticus,Campylobacter Gastroenteritis,influenza
Lambert-Eaton myasthenic syndrome,A neuromuscular junction disease that is characterized by an abnormality of acetylcholine (ACh) release at the neuromuscular junction which results from an autoimmune attack against voltage-gated calcium channels (VGCC) on the presynaptic motor nerve terminal.,LEMS,neuromuscular junction disease
obsolete Staphylococcus gastroenteritis,A staphylococcal infectious disease that is caused by ingestion of food containing enterotoxins,Staphylococcus Aureus Gastroenteritis,neuromuscular junction disease
obsolete Bacillus cereus gastroenteritis,A primary Bacillaceae infectious disease that is caused by ingestion of food contaminated with Bacillus cereus,Staphylococcus Aureus Gastroenteritis,neuromuscular junction disease
obsolete Sapovirus gastroenteritis,A viral infectious disease that results_in inflammation located_in stomach and located_in intestine,Staphylococcus Aureus Gastroenteritis,neuromuscular junction disease
polycystic echinococcosis,An echinococcosis that is caused by the larvae of Echinococcus vogeli or Echinococcus oligarthrus,neotropical echinococcosis,liver disease
obsolete Hepeviridae infectious disease,A (+)ssRNA virus infectious disease that results_in infection in animals and humans,neotropical echinococcosis,liver disease
obsolete Coxiella burnetii pneumonia,A Q fever that is a zoonotic infectious disease caused by Coxiella burnetii,Q fever pneumonia,liver disease
obsolete Coxiella burnetii hepatitis,A Q fever that involves inflammation of the liver caused by Coxiella burnetti,Q fever hepatitis,liver disease
selective IgM deficiency disease,A selective immunoglobulin deficiency disease thatis a dysgammaglobulinemia resulting from decreased levels of immunoglobulin M (IgM) production to roduction of other antibodies.,Q fever hepatitis,dysgammaglobulinemia
obsolete candidal gastritis,A candidiasis that involves inflammation of the gastric mucosa caused by Candida albicans infection. The symptoms include dyspepsia,Q fever hepatitis,dysgammaglobulinemia
obsolete Helicobacter heilmannii infectious disease,A primary Helicobacter infectious disease that involves inflammation of the stomach lining caused by Candidatus Helicobacter heilmannii,Q fever hepatitis,dysgammaglobulinemia
obsolete Histoplasma capsulatum gastritis,An American histoplasmosis that results_in inflammation,Q fever hepatitis,dysgammaglobulinemia
obsolete Morganella morganii intestinal infectious disease,An opportunistic bacterial infectious disease that involves infection of the intestine caused by Morganella morganii.,Q fever hepatitis,dysgammaglobulinemia
obsolete Vibrio cholerae O139 cholera,A cholera that involves infection of the intestine caused by Vibrio cholerae O139 strain.,Q fever hepatitis,dysgammaglobulinemia
